game.object.Enemy
2;0;0;
24;804;1761;
3;107;153;
6;782;212;
3;556;598;
6;218;809;
4;952;1054;
3;1646;858;
6;2022;1428;
3;1301;1991;
6;256;1885;
3;1687;349;
6;2424;153;
3;2484;1066;
8;2673;1240;
8;2687;1129;
8;2691;1024;
8;2637;891;
8;2487;865;
8;2551;795;
8;2657;786;
8;2400;811;
8;2468;716;
8;2590;694;
8;2408;941;
8;1964;1673;
8;2037;1678;
8;2108;1680;
8;2175;1679;
8;2245;1676;
8;2309;1679;
8;1959;1789;
8;1953;1901;
8;2018;1980;
8;2376;1685;
8;2375;1791;
8;2375;1903;
8;2310;1973;
10;2073;1875;
11;2185;1816;
9;2179;1921;
7;666;1657;
7;666;1687;
7;666;1717;
7;666;1745;
7;666;1775;
7;665;1808;
7;665;1836;
7;665;1864;
7;665;1889;
7;665;1914;
7;713;1917;
7;754;1916;
7;798;1915;
7;843;1913;
7;884;1913;
7;927;1913;
7;970;1911;
7;1015;1911;
7;1059;1909;
7;1055;1882;
7;1055;1857;
7;1055;1835;
7;1055;1809;
7;1051;1782;
7;1051;1756;
7;1051;1731;
7;1050;1704;
7;1049;1678;
7;1046;1653;
7;708;1654;
7;753;1654;
7;1004;1653;
7;960;1653;
7;957;1617;
7;749;1623;
7;745;1595;
7;954;1580;
9;171;1250;
11;301;1136;
10;299;1359;
10;699;2070;
9;582;2124;
11;782;2123;
10;1488;1484;
9;1445;1538;
11;1553;1536;
11;2092;975;
9;2076;1037;
10;2147;994;
9;2169;471;
10;2248;414;
11;2266;480;
12;1499;1065;
12;1153;563;
12;1103;381;
12;650;1202;
12;694;1550;
12;1430;1623;
12;1623;1842;
12;2173;1036;
12;2110;728;
12;2607;305;
12;2049;727;
12;804;1675;
12;804;1802;
12;804;1611;
12;804;1572;
12;804;1527;
12;804;1860;
12;804;1694;
25;1438;466;
i;400;98;
l;1;1;
