null
2;0;0;
4;2455;76;
5;125;1271;
7;50;1593;
7;100;1593;
7;150;1593;
7;200;1593;
7;250;1593;
7;300;1593;
7;350;1593;
7;400;1593;
7;450;1593;
7;500;1593;
7;550;1593;
7;600;1593;
7;600;1564;
7;600;1534;
7;600;1505;
7;600;1478;
7;600;1451;
7;600;1419;
7;600;1392;
7;600;1364;
7;600;1339;
7;600;1313;
7;640;1313;
7;680;1313;
7;600;1230;
7;640;1230;
7;680;1230;
7;564;1193;
7;563;1161;
7;563;1135;
7;519;1132;
7;473;1130;
7;427;1131;
7;383;1128;
7;337;1127;
7;290;1126;
7;241;1126;
7;192;1127;
7;150;1125;
7;103;1124;
7;57;1123;
3;1093;1764;
8;864;1812;
8;881;1703;
8;946;1628;
8;954;1904;
8;948;1783;
8;1016;1691;
8;1053;1923;
8;1159;1934;
8;2622;1750;
8;2544;1769;
8;2468;1823;
8;2422;1932;
8;2416;2061;
8;2515;2057;
8;2511;1929;
10;2635;2095;
11;2716;2006;
9;2589;1918;
6;1822;1251;
7;1615;1279;
7;1634;1252;
7;1662;1227;
7;1685;1194;
7;1714;1166;
7;1753;1145;
7;1785;1117;
7;1829;1117;
7;1616;1317;
7;1628;1367;
7;1647;1405;
7;1665;1432;
7;1696;1460;
7;1726;1483;
7;1774;1490;
7;1832;1489;
7;1880;1493;
7;1926;1493;
7;1976;1491;
7;1830;1142;
7;1830;1173;
7;1830;1196;
7;1939;1105;
7;1939;1127;
7;1943;1150;
7;1986;1149;
7;2032;1150;
7;2068;1180;
7;2095;1203;
7;2116;1226;
7;2129;1249;
7;2142;1273;
7;2154;1298;
7;2152;1332;
7;2152;1360;
7;2135;1381;
7;2119;1407;
7;2095;1435;
7;2076;1461;
7;2035;1482;
10;1746;1209;
9;1743;1314;
11;1735;1394;
7;2079;55;
7;2079;82;
7;2079;106;
7;2079;139;
7;2079;165;
7;2079;191;
7;2079;227;
7;2079;255;
7;2079;279;
7;2079;300;
7;2079;327;
7;2079;352;
7;2079;380;
7;2079;401;
7;2079;426;
7;2125;426;
7;2178;426;
7;2223;426;
7;2268;426;
7;2311;426;
7;2355;426;
7;2355;450;
7;2355;474;
7;2355;498;
7;2355;522;
7;2355;546;
7;2460;546;
7;2460;522;
7;2460;498;
7;2460;474;
7;2460;450;
7;2460;426;
7;2503;426;
7;2553;426;
7;2601;426;
7;2649;426;
7;2706;426;
7;53;256;
7;94;256;
7;136;256;
7;177;256;
7;219;256;
7;261;256;
7;261;216;
7;261;188;
7;261;153;
7;212;153;
7;166;153;
7;159;70;
7;210;70;
7;254;70;
7;254;30;
9;155;215;
11;63;181;
10;54;58;
3;973;519;
8;711;536;
8;707;653;
8;746;762;
8;826;755;
8;895;757;
8;964;758;
8;1030;767;
8;1096;769;
8;1162;762;
8;1157;640;
8;1151;508;
8;1143;392;
8;1074;380;
8;995;381;
8;926;375;
8;701;423;
8;858;379;
8;693;302;
8;842;248;
9;813;663;
10;1009;694;
21;2075;1320;
20;877;528;
17;71;122;
22;2603;2029;
20;850;1969;
7;50;1873;
7;96;1876;
7;139;1872;
7;187;1874;
7;228;1874;
7;274;1872;
7;318;1873;
7;317;1906;
7;318;1930;
7;318;1952;
7;366;1951;
7;412;1952;
7;414;2031;
7;369;2032;
7;317;2030;
7;317;2055;
7;314;2078;
7;314;2108;
7;316;2135;
19;74;2128;
10;76;1957;
9;217;2081;
12;201;789;
12;398;543;
12;969;1112;
12;559;1633;
12;1670;1501;
12;2173;1792;
12;2538;1435;
12;2035;596;
12;1465;1769;
12;1515;1208;
12;2525;1601;
12;1646;921;
12;1365;1583;
12;1808;435;
12;1689;657;
12;2250;1854;
12;2492;1054;
12;1189;1134;
25;2515;301;
i;0;753;
l;2;1;
