game.object.Enemy
1;0;0;
7;632;71;
7;632;101;
7;632;131;
7;632;162;
7;632;193;
7;632;224;
7;632;255;
7;632;286;
7;680;279;
7;727;277;
7;776;276;
7;819;276;
7;864;277;
7;1009;276;
7;1053;277;
7;1099;276;
7;1145;274;
7;1197;275;
7;1242;275;
7;1240;246;
7;1239;214;
7;1237;182;
7;1237;150;
7;1237;119;
7;1237;87;
7;1238;53;
7;862;314;
7;862;357;
7;1007;318;
7;1009;358;
7;2278;51;
7;2276;81;
7;2274;110;
7;2276;137;
7;2276;167;
7;2276;196;
7;2276;224;
7;2276;256;
7;2275;289;
7;2274;321;
7;2273;349;
7;2273;381;
7;2273;408;
7;2319;410;
7;2365;411;
7;2411;410;
7;2455;410;
7;2583;411;
7;2636;412;
7;2678;410;
7;2725;409;
7;2455;442;
7;2455;472;
7;2455;501;
7;2455;530;
7;2455;556;
7;2455;581;
7;2582;439;
7;2580;472;
7;2580;502;
7;2579;531;
7;2579;556;
7;2579;582;
7;2451;611;
7;2582;611;
7;57;1050;
7;107;1050;
7;157;1050;
7;207;1050;
7;257;1050;
7;307;1050;
7;357;1050;
7;407;1050;
7;457;1050;
7;507;1050;
7;557;1050;
7;607;1050;
7;657;1050;
7;657;1144;
7;657;1236;
7;657;1268;
7;657;1169;
7;657;1203;
7;657;1301;
7;657;1382;
7;657;1410;
7;657;1436;
7;657;1467;
7;657;1495;
7;657;1528;
7;657;1622;
7;657;1654;
7;657;1683;
7;657;1715;
7;657;1751;
7;657;1780;
7;607;1780;
7;557;1780;
7;507;1780;
7;457;1780;
7;407;1780;
7;357;1780;
7;307;1780;
7;257;1780;
7;207;1780;
7;157;1780;
7;107;1780;
7;57;1780;
7;600;1622;
7;544;1622;
7;546;1528;
7;600;1528;
7;599;1384;
7;547;1382;
7;600;1302;
7;547;1304;
7;606;1148;
7;554;1145;
7;1545;926;
7;1543;960;
7;1540;992;
7;1540;1026;
7;1483;1024;
7;1432;1022;
7;1380;1021;
7;1319;1020;
7;1267;1018;
7;1218;1018;
7;1167;1017;
7;1114;1016;
7;1095;1707;
7;1142;1709;
7;1195;1709;
7;1257;1708;
7;1308;1708;
7;1366;1708;
7;1431;1706;
7;1485;1702;
7;1549;1705;
7;1604;1703;
7;1657;1704;
7;1708;1702;
7;1760;1701;
7;1812;1701;
7;1870;1701;
7;1919;1698;
7;1971;1698;
7;2023;1698;
7;2068;1695;
7;1095;1707;
7;1142;1709;
7;1195;1709;
7;1257;1708;
7;1308;1708;
7;1366;1708;
7;1431;1706;
7;1485;1702;
7;1549;1705;
7;1604;1703;
7;1657;1704;
7;1708;1702;
7;1760;1701;
7;1812;1701;
7;1870;1701;
7;1919;1698;
7;1971;1698;
7;2023;1698;
7;2068;1695;
7;1687;925;
7;1687;960;
7;1688;995;
7;1688;1026;
7;1738;1026;
7;1794;1027;
7;1848;1027;
7;1902;1025;
7;1957;1027;
7;1538;1070;
7;1534;1110;
7;1533;1154;
7;1535;1192;
7;1536;1233;
7;1536;1280;
7;1536;1315;
7;1536;1416;
7;1686;1067;
7;1686;1105;
7;1684;1154;
7;1684;1195;
7;1683;1238;
7;1683;1280;
7;1683;1314;
7;1731;1313;
7;1779;1314;
7;1777;1278;
7;1906;1278;
7;1906;1311;
7;1959;1311;
7;1673;1411;
7;1722;1414;
7;1776;1413;
7;1776;1444;
7;1900;1415;
7;1900;1443;
7;1962;1414;
7;1476;1313;
7;1420;1312;
7;1349;1311;
7;1285;1312;
7;1283;1272;
7;1180;1272;
7;1180;1311;
7;1480;1417;
7;1417;1419;
7;1355;1414;
7;1296;1416;
7;1296;1451;
7;1184;1411;
7;1184;1445;
7;1533;1449;
7;1534;1486;
7;1533;1584;
7;1531;1618;
7;1533;1516;
7;1533;1553;
7;1673;1447;
7;1673;1483;
7;1673;1517;
7;1673;1554;
7;1674;1585;
7;1675;1616;
7;1835;1446;
8;66;158;
8;130;182;
8;201;174;
8;265;117;
3;883;54;
9;1152;222;
10;1069;95;
4;2455;76;
10;2321;462;
9;2657;468;
8;2693;1396;
8;2626;1401;
8;2559;1398;
8;2491;1397;
8;2419;1394;
8;2416;1499;
8;2412;1602;
8;2411;1705;
8;2495;1712;
8;2561;1709;
8;2631;1709;
8;2686;1271;
8;2619;1273;
8;2547;1273;
8;2477;1276;
8;2406;1273;
8;2338;1273;
8;2340;1397;
8;2335;1512;
8;2321;1615;
8;2323;1724;
8;2322;1833;
8;2409;1829;
8;2487;1827;
8;2565;1826;
8;2634;1820;
16;2543;1547;
9;2549;1647;
11;2642;1513;
10;2477;1608;
6;1367;1985;
8;1143;2043;
8;1155;1932;
8;1201;1823;
8;1274;1762;
8;1360;1746;
8;1434;1750;
8;1503;1753;
8;1571;1772;
8;1636;1852;
8;1675;1959;
9;1327;1891;
18;1328;2058;
11;1538;1912;
5;125;1271;
3;1338;1097;
3;1343;1494;
3;1807;1500;
3;1795;1098;
8;1100;1044;
8;1098;1158;
8;1093;1263;
8;1092;1369;
8;1088;1483;
8;1084;1594;
8;2055;1587;
8;2047;1474;
8;2044;1366;
8;2032;1252;
8;2022;1149;
8;2014;1041;
21;1733;1465;
12;294;495;
12;476;788;
12;164;883;
12;188;1442;
12;560;1889;
12;1197;790;
12;1616;1458;
12;2202;2153;
12;1965;431;
12;2497;1228;
12;2047;1764;
25;672;207;
i;0;1000;
l;1;2;
